MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,TV18 BROADCAST LIMITED,        65.45,        64.70,        66.00,        61.80,        64.25,               2988637093.20,46815436,N, ,78584,        68.55,        27.35
N,TVS ELECTRONICS LTD,       362.40,       360.00,       364.55,       350.05,       354.80,                 31720210.55,89232,N, ,7137,       448.00,       293.30
N,TVS HOLDINGS LIMITED,      7983.60,      7983.00,      8497.90,      7832.05,      8140.50,                144158365.40,17855,N, ,5872,      8912.00,      3701.20
N,TVS MOTOR COMPANY  LTD,      2016.80,      2016.00,      2026.05,      1980.00,      2011.50,               1637110365.45,815604,N, ,35658,      2108.95,       967.55
N,TVS SUPPLY CHAIN SOL L,       194.80,       194.00,       196.95,       192.10,       194.65,                 84429527.55,434201,N, ,11045,       258.00,       192.10
N,TVS SRICHAKRA LIMITED,      4386.15,      4352.35,      4440.00,      4291.05,      4344.30,                 33086619.45,7570,N, ,2306,      5097.00,      2457.60
N,TV TODAY NETWORK LTD,       247.55,       246.00,       248.60,       238.30,       242.85,                 60315228.95,247646,N, ,10563,       313.50,       169.55
N,UNITED BREWERIES LTD,      1827.10,      1827.10,      1856.50,      1804.45,      1843.60,                570902379.45,310329,N, ,20689,      1908.00,      1353.50
N,UCAL LIMITED,       155.95,       156.00,       160.50,       153.25,       159.15,                  5250046.05,33288,N, ,1117,       169.80,       129.05
N,UCO BANK,        40.90,        40.75,        42.25,        39.20,        41.40,               1317835885.20,32142637,N, ,39514,        48.45,        22.25
N,UPDATER SERVICES LIMITED,       334.35,       333.85,       339.25,       314.85,       336.95,                 95102645.95,286589,N, ,13755,       373.00,       235.30
N,UFLEX LIMITED,       465.10,       465.80,       470.25,       451.25,       468.65,                 32850765.75,70930,N, ,7246,       578.50,       325.10
N,UFO MOVIEZ INDIA LTD.,       137.30,       136.80,       139.80,       129.80,       135.00,                 84468239.85,622717,N, ,11821,       148.15,       102.85
N,THE UGAR SUGAR WORKS LTD,        80.15,        80.20,        80.85,        78.30,        78.75,                 25270709.90,319338,N, ,4966,       135.90,        77.55
N,UGRO CAPITAL LIMITED,       275.10,       274.45,       277.20,       268.05,       273.55,                 46108383.55,168801,N, ,6873,       319.15,       144.30
N,UJJIVAN FIN. SERVC. LTD.,       586.80,       585.80,       590.95,       571.30,       587.50,                199036379.40,341386,N, ,13645,       614.80,       233.00
N,UJJIVAN SMALL FINANC BANK,        58.70,        58.35,        58.80,        56.35,        58.40,                526294199.60,9088569,N, ,27579,        63.00,        22.75
N,UMA CONVERTER LIMITED,        35.35,        35.50,        35.80,        35.10,        35.80,                   568200.00,16000,N, ,4,        47.00,        27.00
N,UMA EXPORTS LIMITED,        53.75,        53.80,        57.00,        51.00,        53.60,                  8319056.10,153695,N, ,1670,        75.50,        35.30
N,UMANG DAIRIES LIMITED,        74.85,        74.30,        75.90,        72.50,        74.10,                  3193413.80,43030,N, ,742,        83.40,        49.00
N,UNICHEM LABORATORIES LTD,       458.40,       456.50,       463.60,       449.35,       458.80,                 13564157.60,29623,N, ,2575,       481.95,       264.80
N,UNITED DRILLING TOOLS LTD,       290.05,       292.00,       297.75,       284.55,       292.60,                 13728867.35,47075,N, ,4112,       309.90,       168.35
N,UNIPHOS ENTERPRISES LTD,       160.70,       162.90,       164.75,       159.45,       160.50,                  1788863.25,11113,N, ,620,       182.00,       131.50
N,UNIHEALTH CONSULTANCY LTD,       140.05,       139.50,       139.50,       135.00,       139.45,                  2203050.00,16000,N, ,16,       153.00,       116.20
N,UNION BANK OF INDIA,       131.95,       130.80,       133.85,       128.10,       132.95,               2838359012.80,21609345,N, ,93213,       140.20,        60.35
N,UNIPARTS INDIA LIMITED,       581.95,       585.60,       597.95,       571.30,       588.40,                144530263.05,246021,N, ,17216,       722.65,       501.15
N,UNITED POLYFAB GUJ. LTD.,        98.20,       100.00,       100.00,        97.00,        98.30,                   706159.45,7178,N, ,154,       111.85,        85.10
N,UNITED NILGIRI TEA LTD,       336.05,       332.00,       338.95,       331.00,       335.70,                   664914.85,1982,N, ,142,       370.00,       256.00
N,UNIVERSAL CABLES LTD,       503.90,       503.90,       509.60,       488.90,       505.50,                 17038617.50,33976,N, ,3669,       564.00,       286.80
N,UNIVERSUS IMAGINGS LTD,       409.90,       414.45,       414.45,       407.05,       408.30,                   434668.80,1059,N, ,202,       520.85,       350.50
N,UNO MINDA LIMITED,       694.80,       695.00,       695.55,       673.00,       680.70,                151285894.50,221799,N, ,24831,       726.00,       435.00
N,URAVI T AND WEDG LAMP LTD,       295.95,       290.20,       307.00,       287.50,       300.25,                  1011544.95,3397,N, ,343,       359.00,       227.25
N,URBAN ENVIRO WASTE MGMT L,       414.50,       402.00,       402.25,       395.00,       395.10,                  6226440.00,15600,N, ,13,       541.30,        72.20
N,URJA GLOBAL LIMITED,        16.85,        16.90,        18.50,        16.40,        17.70,                627747793.75,35341398,N, ,34656,        19.70,         6.00
N,UPSURGE SEEDS OF AGRI LTD,       395.10,       395.10,       395.10,       390.25,       390.25,                   353235.00,900,N, ,3,       911.80,       295.25
N,USHA MARTIN LTD.,       308.70,       308.70,       312.75,       300.80,       308.55,                174269406.55,568078,N, ,17464,       374.00,       166.05
N,UDAYSHIVAKUMAR INFRA LTD,        48.20,        48.55,        49.80,        46.55,        48.70,                 26897809.90,560639,N, ,3569,        52.50,        27.30
N,UTI ASSET MNGMT CO LTD,       850.75,       847.00,       859.70,       828.65,       855.55,                 69984720.75,82547,N, ,8847,       927.00,       608.00
N,UTKARSH SMALL FIN BANK L,        59.85,        59.65,        61.40,        57.35,        60.95,                407808040.85,6798983,N, ,19152,        65.00,        37.20
N,UTTAM SUGAR MILLS LTD.,       372.55,       372.10,       382.80,       368.55,       379.40,                 81139301.80,214845,N, ,11471,       535.80,       216.00
N,V2 RETAIL LIMITED,       333.60,       334.95,       334.95,       324.10,       325.85,                  7387664.45,22548,N, ,946,       388.25,       209.75
N,VADILAL INDUSTRIES LTD,      2691.10,      2691.70,      2724.75,      2633.40,      2680.05,                 52159937.35,19423,N, ,4892,      3294.65,      1798.55
N,VAIBHAV GLOBAL LIMITED,       450.75,       451.00,       492.60,       443.00,       487.55,               3175710278.15,6699322,N, ,153633,       492.60,       268.70
N,VAISHALI PHARMA LIMITED,       189.60,       189.60,       192.50,       182.00,       186.30,                 23750418.30,127003,N, ,1820,       203.60,       114.85
N,VAKRANGEE LIMITED,        20.65,        20.65,        21.40,        19.85,        21.20,                591002504.80,28421021,N, ,23462,        27.95,        14.55
N,VALIANT LABORATORIES LTD,       186.80,       184.00,       191.80,       183.40,       186.55,                 54952409.00,293109,N, ,12516,       206.10,       162.10
N,VALIANT ORGANICS LIMITED,       499.55,       503.55,       507.00,       488.10,       494.20,                 30079015.10,60826,N, ,6678,       635.00,       355.00
N,VARDHAMAN ACRYLICS LTD,        64.20,        64.00,        65.30,        62.35,        64.25,                  9003739.85,140564,N, ,1738,        74.90,        43.00
N,VARROC ENGINEERING LTD.,       540.25,       539.95,       546.50,       520.75,       526.25,                132043561.95,248988,N, ,22745,       588.30,       239.45
N,VASA RETAIL & OVERSEA LTD,         7.10,         7.45,         7.45,         7.45,         7.45,                   208600.00,28000,N, ,6,        16.00,         5.35
N,VASCON ENGINEERS LTD,        78.90,        78.80,        88.80,        76.90,        86.25,               1431563184.45,16950436,N, ,52526,        88.80,        23.85
N,VASWANI IND LTD,        30.90,        30.90,        32.15,        29.30,        31.10,                  6902685.15,221577,N, ,1150,        34.85,        23.05
N,VARUN BEVERAGES LIMITED,      1248.50,      1244.00,      1249.55,      1196.40,      1230.15,               2276653474.30,1854390,N, ,79757,      1747.00,       755.00
N,VEEKAYEM FASH & APP LTD,       158.15,       150.00,       154.90,       145.30,       150.10,                  2701800.00,18000,N, ,9,       158.30,        36.00
N,VELS FILM INTERNATIONAL L,       104.00,       102.00,       102.00,        98.80,        98.80,                   360960.00,3600,N, ,3,       163.95,        86.55
N,VENKY S (INDIA) LIMITED,      1978.45,      1978.50,      2018.40,      1955.10,      2001.05,                 71550455.45,36059,N, ,5959,      2314.90,      1421.10
N,VENUS PIPES & TUBES LTD,      1368.75,      1368.75,      1372.75,      1340.00,      1354.10,                300384060.65,222124,N, ,8157,      1578.90,       711.00
N,VENUS REMEDIES LIMITED,       384.20,       387.35,       395.00,       379.00,       388.15,                 37525767.35,96964,N, ,8208,       430.00,       145.80
N,VERANDA LEARNING SOL LTD,       287.45,       286.65,       294.20,       279.05,       290.25,                 47858221.40,166577,N, ,9867,       336.90,       159.70
N,VERTEXPLUS TECHNOLOGIES L,       181.35,       172.50,       183.00,       172.35,       177.25,                  1569240.00,9000,N, ,8,       239.90,        99.10
N,VERTOZ ADVERTISING LTD,       689.55,       700.00,       758.50,       697.95,       758.50,                408723974.80,548923,N, ,26623,       758.50,       184.85
N,VESUVIUS INDIA LTD,      3436.05,      3401.00,      3542.00,      3380.00,      3509.95,                 46187685.60,13249,N, ,4329,      3971.00,      1527.20
N,VETO SWITCHGEAR CABLE LTD,       126.80,       127.00,       128.30,       120.90,       125.10,                 23408482.95,187733,N, ,2781,       147.00,        71.45
N,V-GUARD IND LTD.,       293.00,       293.80,       295.90,       289.50,       292.60,                 64632156.30,220141,N, ,10884,       335.00,       229.05
N,VARDHMAN HOLDINGS LIMITED,      3232.75,      3236.55,      3249.00,      3150.00,      3185.65,                  1572557.15,493,N, ,211,      3540.00,      2425.00
N,VIDHI SPCLTY F INGRDNTS L,       412.80,       412.80,       418.45,       405.60,       410.70,                  7778556.50,18867,N, ,1757,       472.90,       320.00
N,VIJAYA DIAGNOSTIC CEN LTD,       673.30,       673.30,       675.65,       646.85,       664.50,                 48306850.20,72965,N, ,8548,       698.95,       349.25
N,VIJI FINANCE LIMITED,         2.45,         2.35,         2.55,         2.35,         2.55,                  5457611.25,2194324,N, ,1150,         2.80,         1.60
N,VIKAS ECOTECH LIMITED,         3.95,         4.00,         4.10,         3.90,         4.05,                 68956163.60,17168581,N, ,8672,         4.55,         3.15
N,VIKAS LIFECARE LIMITED,         6.60,         6.70,         7.05,         6.45,         6.60,                717405804.80,107203755,N, ,33409,         7.45,         2.70
N,VIMTA LABS LIMITED,       434.85,       432.00,       440.00,       414.25,       437.15,                 18867322.60,43742,N, ,4215,       623.15,       291.85
N,VINATI ORGANICS LTD,      1715.95,      1718.65,      1725.00,      1700.00,      1717.65,                 53401787.50,31203,N, ,5345,      2034.00,      1689.45
N,VINDHYA TELELINKS LTD,      2354.30,      2352.95,      2369.95,      2301.20,      2356.40,                 37569797.85,15974,N, ,2421,      2710.00,      1508.55
N,VINSYS IT SERVICES IND LT,       276.50,       276.50,       285.50,       275.90,       282.50,                  2108825.00,7500,N, ,15,       370.00,       238.00
N,VINYAS INNOVATIVE TECH L,       687.75,       662.05,       710.00,       662.05,       708.00,                  7245560.00,10400,N, ,13,       790.00,       313.50
N,VINYL CHEMICALS (I) LTD.,       446.30,       443.00,       451.00,       421.10,       434.85,                 35187108.35,80580,N, ,8384,       584.90,       317.00
N,VIP CLOTHING LIMITED,        46.30,        46.70,        48.40,        45.30,        46.90,                 10481094.95,223042,N, ,1653,        59.70,        37.35
N,VIP INDUSTRIES LTD,       557.45,       557.45,       559.00,       545.50,       555.90,                305386039.80,551384,N, ,16628,       730.95,       545.50
N,VIPUL LIMITED,        17.85,        18.35,        18.35,        17.50,        17.80,                  2377614.35,133733,N, ,487,        20.40,        10.05
